rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"10,862,190,797",-,-,2,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"10,862,190,797",-,-,6,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"4,860,000",-,-,8,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"1,505,597,687",-,-,10,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"1,510,457,687",-,-,12,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"472,000,000",-,-,15,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"9,620,684",-,-,19,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"9,351,733,110",-,-,22,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2024.06.25 ~ 2024.12.31,0,-,-,24,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.06.25 ~ 2024.12.31,"12,162,686",-,-,28,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.06.25 ~ 2024.12.31,"9,620,684",-,-,30,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,BS,재무상태표,당기손익-공정가치측정금융자산,제 1 기,2024.12.31 현재,"1,809,163,057",-,-,36,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,이자수익,제 1 기,2024.06.25 ~ 2024.12.31,"52,862,380",-,-,54,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,이자비용,제 1 기,2024.06.25 ~ 2024.12.31,"35,328,111",-,-,56,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,영업이익(손실),제 1 기,2024.06.25 ~ 2024.12.31,"-29,621,740",-,-,60,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.06.25 ~ 2024.12.31,"9,620,684",-,-,62,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.06.25 ~ 2024.12.31,"9,620,684",-,-,64,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2024.06.25 ~ 2024.12.31,"29,621,740",-,-,66,KRW
20250317000886,11011,2024,01854392,488060,OFS,재무제표,IS,손익계산서,금융상품관련순손익,제 1 기,2024.06.25 ~ 2024.12.31,"77,112,537",-,-,70,KRW
