rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_amount,bfefrmtrm_amount,ord,currency
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2024.12.31 현재,"9,845,785,619",-,-,2,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2024.12.31 현재,0,-,-,4,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2024.12.31 현재,"9,845,785,619",-,-,6,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2024.12.31 현재,"20,170,940",-,-,8,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2024.12.31 현재,"1,641,195,942",-,-,10,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2024.12.31 현재,"1,661,366,882",-,-,12,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2024.12.31 현재,"423,000,000",-,-,15,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2024.12.31 현재,"-29,530,662",-,-,19,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2024.12.31 현재,"8,184,418,737",-,-,22,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2024.06.20 ~ 2024.12.31,0,-,-,24,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2024.06.20 ~ 2024.12.31,"-18,682,650",-,-,26,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2024.06.20 ~ 2024.12.31,"-37,333,327",-,-,28,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2024.06.20 ~ 2024.12.31,"-29,530,662",-,-,30,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,이자수익,제 1 기,2024.06.20 ~ 2024.12.31,"-10,954,269",-,-,54,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,이자비용,제 1 기,2024.06.20 ~ 2024.12.31,"29,604,946",-,-,56,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 1 기,2024.06.20 ~ 2024.12.31,"-29,530,662",-,-,62,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,총포괄손익,제 1 기,2024.06.20 ~ 2024.12.31,"-29,530,662",-,-,64,KRW
20250317000713,11011,2024,01877126,487720,OFS,재무제표,IS,손익계산서,영업비용,제 1 기,2024.06.20 ~ 2024.12.31,"18,682,650",-,-,66,KRW
