rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_amount,ord,currency
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,자산총계,제 2 기,2023.12.31 현재,"10,450,754,817",제 1 기,2022.12.31 현재,"1,997,514,579",-,6,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,부채총계,제 2 기,2023.12.31 현재,"1,016,637,246",제 1 기,2022.12.31 현재,"949,773,613",-,12,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,자본금,제 2 기,2023.12.31 현재,"501,400,000",제 1 기,2022.12.31 현재,"76,400,000",-,15,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기,2023.12.31 현재,"45,209,438",제 1 기,2022.12.31 현재,"-12,011,667",-,19,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,자본총계,제 2 기,2023.12.31 현재,"9,434,117,571",제 1 기,2022.12.31 현재,"1,047,740,966",-,22,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기,2023.01.01 ~ 2023.12.31,"71,036,439",제 1 기,2022.11.21 ~ 2022.12.31,"-15,204,642",-,28,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기,2023.01.01 ~ 2023.12.31,"57,221,105",제 1 기,2022.11.21 ~ 2022.12.31,"-12,011,667",-,30,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,차입부채,제 2 기,2023.12.31 현재,"925,598,346",제 1 기,2022.12.31 현재,"859,673,307",-,34,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,BS,재무상태표,상각후원가측정금융자산,제 2 기,2023.12.31 현재,"8,500,000,000",제 1 기,2022.12.31 현재,-,-,40,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,영업이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"-33,693,270",제 1 기,2022.11.21 ~ 2022.12.31,"-9,816,400",-,60,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 2 기,2023.01.01 ~ 2023.12.31,"57,221,105",제 1 기,2022.11.21 ~ 2022.12.31,"-12,011,667",-,62,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,총포괄손익,제 2 기,2023.01.01 ~ 2023.12.31,"57,221,105",제 1 기,2022.11.21 ~ 2022.12.31,"-12,011,667",-,64,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,영업비용,제 2 기,2023.01.01 ~ 2023.12.31,"33,693,270",제 1 기,2022.11.21 ~ 2022.12.31,"9,816,400",-,66,KRW
20240321001142,11011,2023,01705625,450050,OFS,재무제표,IS,손익계산서,금융상품관련순손익,제 2 기,2023.01.01 ~ 2023.12.31,"100,014,709",제 1 기,2022.11.21 ~ 2022.12.31,"-5,388,242",-,70,KRW
